%iy  id  it imin   Q*      QH      QE      Qs      Qf    Wind    RH     Td     press   rain    Kdn    snow    ldown   fcld    wuh     xsmd    lai_hr  Kdiff   Kdir    Wd
2019 356 3 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.80000 94.63 -5.20 102.80 9.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2019 356 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.80000 93.95 -5.20 102.80 9.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2019 356 4 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.80000 93.95 -5.20 102.80 9.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2019 356 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.70000 93.32 -5.20 102.70 9.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2019 356 5 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.70000 93.32 -5.20 102.70 9.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2019 356 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.70000 92.49 -5.10 102.70 9.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2019 356 6 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.70000 91.79 -5.00 102.70 9.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2019 356 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.70000 92.35 -5.00 102.70 9.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2019 356 7 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.70000 85.65 -4.00 102.70 9.00 18.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 14.00 158.00 -999.00
2019 356 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.80000 87.69 -3.00 102.70 9.00 78.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 31.00 449.00 -999.00
2019 356 8 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.80000 79.58 -1.70 102.60 9.00 150.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 43.00 601.00 -999.00
2019 356 9 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.90000 84.06 -0.40 102.60 9.00 221.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 50.00 698.00 -999.00
2019 356 9 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.80000 78.76 0.50 102.60 9.00 286.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 57.00 757.00 -999.00
2019 356 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.80000 82.51 1.50 102.50 9.00 330.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 71.00 738.00 -999.00
2019 356 10 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.90000 78.49 2.20 102.50 9.00 387.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 65.00 828.00 -999.00
2019 356 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.00000 80.42 2.90 102.40 9.00 420.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 67.00 849.00 -999.00
2019 356 11 30 -999.00 -999.00 -999.00 -999.00 -999.00 2.10000 77.09 3.50 102.40 9.00 439.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 68.00 860.00 -999.00
2019 356 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.20000 78.88 4.00 102.40 10.00 443.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 68.00 862.00 -999.00
2019 356 12 30 -999.00 -999.00 -999.00 -999.00 -999.00 2.20000 77.16 4.30 102.30 10.00 432.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 65.00 858.00 -999.00
2019 356 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.30000 79.22 4.70 102.30 10.00 409.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 62.00 851.00 -999.00
2019 356 13 30 -999.00 -999.00 -999.00 -999.00 -999.00 2.20000 78.67 4.80 102.30 10.00 372.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 60.00 830.00 -999.00
2019 356 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.10000 82.24 4.90 102.30 10.00 323.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 56.00 799.00 -999.00
2019 356 14 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.90000 85.76 4.30 102.30 10.00 264.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 52.00 751.00 -999.00
2019 356 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.80000 88.85 3.70 102.20 10.00 196.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 46.00 681.00 -999.00
2019 356 15 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.90000 94.01 2.90 102.20 10.00 124.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 37.00 571.00 -999.00
2019 356 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.10000 94.45 2.20 102.20 10.00 55.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 25.00 392.00 -999.00
2019 356 16 30 -999.00 -999.00 -999.00 -999.00 -999.00 2.20000 93.78 2.30 102.20 11.00 6.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 6.00 69.00 -999.00
2019 356 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.30000 94.46 2.30 102.20 11.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2019 356 17 30 -999.00 -999.00 -999.00 -999.00 -999.00 2.30000 95.81 2.10 102.20 11.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2019 356 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.30000 96.17 1.90 102.20 11.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2019 356 18 30 -999.00 -999.00 -999.00 -999.00 -999.00 2.30000 96.17 1.90 102.20 11.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2019 356 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.20000 97.63 1.50 102.20 10.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2019 356 19 30 -999.00 -999.00 -999.00 -999.00 -999.00 2.20000 98.33 1.40 102.20 10.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2019 356 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.10000 98.56 1.20 102.10 10.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2019 356 20 30 -999.00 -999.00 -999.00 -999.00 -999.00 2.10000 99.27 1.10 102.10 10.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2019 356 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.10000 98.86 1.00 102.10 10.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2019 356 21 30 -999.00 -999.00 -999.00 -999.00 -999.00 2.10000 98.86 1.00 102.10 10.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2019 356 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.10000 98.93 0.90 102.10 11.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2019 356 22 30 -999.00 -999.00 -999.00 -999.00 -999.00 2.00000 98.83 0.90 102.00 11.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2019 356 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.90000 98.63 0.80 102.00 10.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2019 356 23 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.90000 99.35 0.70 102.00 10.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2019 357 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.80000 98.45 0.60 102.00 10.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2019 357 0 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.80000 99.16 0.50 102.00 10.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2019 357 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.80000 98.46 0.50 102.00 10.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2019 357 1 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.80000 98.46 0.50 102.00 10.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2019 357 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.90000 98.51 0.50 102.00 10.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2019 357 2 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.90000 98.51 0.50 102.00 10.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2019 357 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.00000 98.28 0.50 102.00 10.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2019 357 3 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.90000 98.28 0.50 102.00 9.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2019 357 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.90000 97.56 0.50 102.00 9.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2019 357 4 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.80000 98.27 0.40 102.00 9.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2019 357 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.70000 97.51 0.30 101.90 9.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2019 357 5 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.70000 98.21 0.20 101.90 9.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
