%iy  id  it imin   Q*      QH      QE      Qs      Qf    Wind    RH     Td     press   rain    Kdn    snow    ldown   fcld    wuh     xsmd    lai_hr  Kdiff   Kdir    Wd
2020 283 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.30000 92.37 8.40 102.10 16.00 4.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 5.00 32.00 -999.00
2020 283 6 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.30000 85.20 9.60 102.10 16.00 46.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 27.00 228.00 -999.00
2020 283 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.30000 80.25 10.80 102.10 17.00 116.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 54.00 356.00 -999.00
2020 283 7 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.10000 73.17 12.20 102.10 17.00 204.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 65.00 525.00 -999.00
2020 283 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.00000 67.47 13.50 102.10 17.00 319.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 64.00 729.00 -999.00
2020 283 8 30 -999.00 -999.00 -999.00 -999.00 -999.00 0.90000 61.25 15.00 102.10 17.00 343.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 109.00 548.00 -999.00
2020 283 9 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.90000 56.03 16.50 102.10 17.00 276.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 207.00 140.00 -999.00
2020 283 9 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.00000 53.27 17.30 102.10 17.00 470.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 161.00 557.00 -999.00
2020 283 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.00000 51.49 18.10 102.10 17.00 612.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 84.00 876.00 -999.00
2020 283 10 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.10000 50.22 18.50 102.10 17.00 655.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 87.00 888.00 -999.00
2020 283 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.20000 49.38 19.00 102.10 18.00 683.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 90.00 893.00 -999.00
2020 283 11 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.30000 48.12 19.40 102.00 18.00 696.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 90.00 896.00 -999.00
2020 283 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.40000 47.41 19.80 102.00 18.00 695.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 90.00 897.00 -999.00
2020 283 12 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.50000 46.54 20.10 102.00 18.00 678.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 88.00 893.00 -999.00
2020 283 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.60000 46.55 20.30 101.90 18.00 648.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 86.00 885.00 -999.00
2020 283 13 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.60000 45.98 20.50 101.90 18.00 602.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 81.00 873.00 -999.00
2020 283 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.60000 46.28 20.70 101.90 18.00 544.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 77.00 854.00 -999.00
2020 283 14 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.70000 46.52 20.60 101.80 18.00 473.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 73.00 824.00 -999.00
2020 283 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.80000 47.82 20.50 101.80 18.00 393.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 68.00 782.00 -999.00
2020 283 15 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.80000 49.01 20.10 101.80 18.00 305.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 63.00 718.00 -999.00
2020 283 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.80000 53.28 19.60 101.80 18.00 212.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 55.00 625.00 -999.00
2020 283 16 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.80000 57.77 18.30 101.80 18.00 121.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 44.00 479.00 -999.00
2020 283 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.70000 64.28 16.90 101.80 19.00 42.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 25.00 247.00 -999.00
2020 283 17 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.90000 66.34 16.40 101.80 19.00 2.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 3.00 15.00 -999.00
2020 283 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.10000 67.45 15.90 101.80 19.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 283 18 30 -999.00 -999.00 -999.00 -999.00 -999.00 2.10000 67.45 15.90 101.80 19.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 283 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.30000 69.78 15.40 101.80 20.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 283 19 30 -999.00 -999.00 -999.00 -999.00 -999.00 2.30000 71.14 15.10 101.80 20.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 283 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.30000 72.31 14.80 101.80 20.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 283 20 30 -999.00 -999.00 -999.00 -999.00 -999.00 2.30000 73.25 14.60 101.80 20.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 283 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.30000 73.31 14.40 101.80 21.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 283 21 30 -999.00 -999.00 -999.00 -999.00 -999.00 2.30000 74.26 14.20 101.80 21.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 283 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.30000 75.18 13.90 101.80 21.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 283 22 30 -999.00 -999.00 -999.00 -999.00 -999.00 2.30000 76.16 13.70 101.80 21.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 283 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.30000 77.42 13.50 101.70 21.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 283 23 30 -999.00 -999.00 -999.00 -999.00 -999.00 2.30000 77.92 13.40 101.70 21.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 284 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.30000 80.21 13.20 101.70 20.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 284 0 30 -999.00 -999.00 -999.00 -999.00 -999.00 2.30000 81.26 13.00 101.70 20.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 284 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.30000 83.56 12.90 101.70 20.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 284 1 30 -999.00 -999.00 -999.00 -999.00 -999.00 2.30000 83.56 12.90 101.70 20.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 284 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.30000 86.42 12.80 101.60 20.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 284 2 30 -999.00 -999.00 -999.00 -999.00 -999.00 2.30000 86.42 12.80 101.60 20.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 284 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.30000 89.48 12.80 101.60 20.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 284 3 30 -999.00 -999.00 -999.00 -999.00 -999.00 2.30000 90.06 12.70 101.60 21.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 284 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.30000 94.41 12.50 101.60 21.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 284 4 30 -999.00 -999.00 -999.00 -999.00 -999.00 2.30000 95.03 12.40 101.60 21.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 284 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.30000 98.25 12.40 101.60 22.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 284 5 30 -999.00 -999.00 -999.00 -999.00 -999.00 2.30000 97.61 12.50 101.60 22.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 284 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.40000 99.38 12.70 101.60 23.00 3.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 3.00 15.00 -999.00
2020 284 6 30 -999.00 -999.00 -999.00 -999.00 -999.00 2.60000 93.12 13.70 101.60 23.00 45.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 30.00 188.00 -999.00
2020 284 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.80000 90.59 14.70 101.60 24.00 120.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 56.00 372.00 -999.00
2020 284 7 30 -999.00 -999.00 -999.00 -999.00 -999.00 3.00000 83.89 15.90 101.60 25.00 206.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 75.00 502.00 -999.00
2020 284 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.30000 80.41 17.00 101.60 26.00 289.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 90.00 575.00 -999.00
2020 284 8 30 -999.00 -999.00 -999.00 -999.00 -999.00 3.40000 74.49 18.20 101.50 26.00 339.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 125.00 506.00 -999.00
2020 284 9 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.50000 70.19 19.30 101.50 27.00 375.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 178.00 402.00 -999.00
2020 284 9 30 -999.00 -999.00 -999.00 -999.00 -999.00 3.40000 66.39 20.20 101.50 27.00 416.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 215.00 365.00 -999.00
2020 284 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.30000 64.93 21.10 101.40 27.00 455.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 244.00 352.00 -999.00
2020 284 10 30 -999.00 -999.00 -999.00 -999.00 -999.00 3.10000 62.22 21.80 101.40 27.00 488.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 264.00 352.00 -999.00
2020 284 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.00000 62.25 22.50 101.40 27.00 478.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 295.00 278.00 -999.00
2020 284 11 30 -999.00 -999.00 -999.00 -999.00 -999.00 2.90000 60.34 23.00 101.30 27.00 450.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 310.00 208.00 -999.00
2020 284 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.80000 59.99 23.50 101.30 27.00 419.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 314.00 156.00 -999.00
2020 284 12 30 -999.00 -999.00 -999.00 -999.00 -999.00 2.70000 58.87 23.80 101.20 27.00 388.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 304.00 128.00 -999.00
2020 284 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.70000 58.59 24.00 101.20 27.00 339.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 283.00 89.00 -999.00
2020 284 13 30 -999.00 -999.00 -999.00 -999.00 -999.00 2.70000 58.95 23.90 101.20 27.00 289.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 252.00 62.00 -999.00
2020 284 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.70000 59.45 23.80 101.10 27.00 290.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 235.00 101.00 -999.00
2020 284 14 30 -999.00 -999.00 -999.00 -999.00 -999.00 2.70000 60.89 23.40 101.10 27.00 256.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 206.00 104.00 -999.00
2020 284 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.70000 62.96 23.00 101.10 28.00 220.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 170.00 123.00 -999.00
2020 284 15 30 -999.00 -999.00 -999.00 -999.00 -999.00 2.60000 65.68 22.30 101.10 28.00 162.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 131.00 92.00 -999.00
2020 284 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.50000 69.14 21.70 101.10 29.00 112.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 92.00 81.00 -999.00
2020 284 16 30 -999.00 -999.00 -999.00 -999.00 -999.00 2.50000 72.16 21.00 101.10 29.00 72.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 55.00 106.00 -999.00
2020 284 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.40000 75.70 20.30 101.10 30.00 23.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 21.00 31.00 -999.00
2020 284 17 30 -999.00 -999.00 -999.00 -999.00 -999.00 2.40000 78.07 19.80 101.10 30.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 284 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.40000 80.28 19.40 101.10 30.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 284 18 30 -999.00 -999.00 -999.00 -999.00 -999.00 2.40000 80.28 19.40 101.10 30.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 284 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.40000 84.06 18.80 101.10 29.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 284 19 30 -999.00 -999.00 -999.00 -999.00 -999.00 2.40000 85.11 18.60 101.10 29.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 284 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.30000 87.46 18.40 101.10 28.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 284 20 30 -999.00 -999.00 -999.00 -999.00 -999.00 2.30000 88.56 18.20 101.10 28.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 284 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.30000 91.54 17.90 101.10 28.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 284 21 30 -999.00 -999.00 -999.00 -999.00 -999.00 2.40000 92.69 17.70 101.10 29.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 284 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.40000 94.70 17.50 101.10 29.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 284 22 30 -999.00 -999.00 -999.00 -999.00 -999.00 2.40000 95.30 17.40 101.10 29.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 284 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.30000 95.78 17.30 101.10 30.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 284 23 30 -999.00 -999.00 -999.00 -999.00 -999.00 2.30000 96.49 17.20 101.20 30.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 285 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.20000 95.37 17.20 101.20 31.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 285 0 30 -999.00 -999.00 -999.00 -999.00 -999.00 2.10000 95.37 17.20 101.20 31.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 285 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.00000 93.77 17.20 101.20 31.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 285 1 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.80000 96.17 16.80 101.20 31.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 285 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.50000 96.17 16.50 101.20 30.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 285 2 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.40000 98.12 16.20 101.30 29.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 285 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.30000 97.57 16.00 101.30 28.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 285 3 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.30000 98.82 15.80 101.30 28.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 285 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.20000 97.50 15.70 101.40 28.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 285 4 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.20000 98.12 15.60 101.40 28.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 285 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.20000 96.04 15.50 101.40 28.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 285 5 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.30000 96.13 15.50 101.50 28.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 285 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.40000 91.74 15.60 101.60 28.00 1.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 1.00 0.00 -999.00
2020 285 6 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.80000 89.43 16.00 101.60 29.00 28.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 25.00 36.00 -999.00
2020 285 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.20000 82.57 16.50 101.70 29.00 81.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 60.00 123.00 -999.00
2020 285 7 30 -999.00 -999.00 -999.00 -999.00 -999.00 2.30000 81.53 16.70 101.70 29.00 166.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 86.00 309.00 -999.00
2020 285 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.40000 74.24 17.00 101.70 29.00 239.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 117.00 358.00 -999.00
2020 285 8 30 -999.00 -999.00 -999.00 -999.00 -999.00 2.50000 73.38 17.20 101.80 29.00 289.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 155.00 320.00 -999.00
2020 285 9 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.50000 66.98 17.40 101.80 29.00 247.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 184.00 129.00 -999.00
2020 285 9 30 -999.00 -999.00 -999.00 -999.00 -999.00 2.40000 66.14 17.60 101.80 29.00 185.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 179.00 11.00 -999.00
2020 285 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.30000 61.33 17.90 101.80 29.00 221.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 207.00 24.00 -999.00
2020 285 10 30 -999.00 -999.00 -999.00 -999.00 -999.00 2.20000 60.57 18.10 101.80 29.00 351.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 283.00 108.00 -999.00
2020 285 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.10000 57.60 18.30 101.80 29.00 376.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 297.00 120.00 -999.00
2020 285 11 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.90000 56.88 18.50 101.80 29.00 305.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 274.00 46.00 -999.00
2020 285 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.80000 54.90 18.70 101.80 29.00 350.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 297.00 80.00 -999.00
2020 285 12 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.80000 54.56 18.80 101.80 29.00 351.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 292.00 90.00 -999.00
2020 285 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.70000 54.01 18.80 101.80 29.00 387.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 286.00 161.00 -999.00
2020 285 13 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.70000 54.01 18.80 101.80 29.00 255.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 229.00 44.00 -999.00
2020 285 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.70000 54.15 18.70 101.80 29.00 210.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 192.00 34.00 -999.00
2020 285 14 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.80000 54.82 18.50 101.80 29.00 104.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 104.00 0.00 -999.00
2020 285 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.80000 56.18 18.30 101.80 29.00 105.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 105.00 0.00 -999.00
2020 285 15 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.80000 57.60 17.90 101.80 29.00 60.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 59.00 3.00 -999.00
2020 285 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.80000 62.08 17.50 101.90 30.00 55.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 55.00 2.00 -999.00
2020 285 16 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.90000 63.66 17.10 101.90 30.00 28.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 28.00 0.00 -999.00
2020 285 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.00000 66.95 16.60 101.90 30.00 10.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 10.00 0.00 -999.00
2020 285 17 30 -999.00 -999.00 -999.00 -999.00 -999.00 2.10000 67.80 16.40 101.90 31.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 285 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.30000 70.03 16.20 102.00 31.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 285 18 30 -999.00 -999.00 -999.00 -999.00 -999.00 2.30000 70.03 16.20 102.00 31.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 285 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.50000 73.40 15.90 102.00 32.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 285 19 30 -999.00 -999.00 -999.00 -999.00 -999.00 2.60000 74.82 15.60 102.00 32.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 285 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.60000 78.12 15.40 102.00 33.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 285 20 30 -999.00 -999.00 -999.00 -999.00 -999.00 2.70000 79.21 15.20 102.10 33.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 285 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.80000 81.78 15.00 102.10 34.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 285 21 30 -999.00 -999.00 -999.00 -999.00 -999.00 2.90000 82.83 14.80 102.10 34.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 285 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.00000 84.68 14.60 102.10 35.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 285 22 30 -999.00 -999.00 -999.00 -999.00 -999.00 3.10000 86.33 14.30 102.10 35.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 285 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.10000 87.04 14.10 102.10 35.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 285 23 30 -999.00 -999.00 -999.00 -999.00 -999.00 3.20000 88.17 13.90 102.10 36.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 286 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.30000 87.97 13.70 102.10 36.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 286 0 30 -999.00 -999.00 -999.00 -999.00 -999.00 3.30000 89.12 13.50 102.10 36.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 286 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.40000 88.02 13.30 102.10 36.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 286 1 30 -999.00 -999.00 -999.00 -999.00 -999.00 3.40000 89.17 13.10 102.10 36.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
